experiment_name,instance_name,algorithm_name,seed,T,gamma,u_star,final_utility,mean_utility,final_gap,mean_gap,final_avg_weight_gap,final_time_avg_gap,l1_error_to_w_star,final_w_0,final_w_1,final_w_2,final_w_3,w_star_0,w_star_1,w_star_2,w_star_3
variance_suite,beta_mixture_4,variance_mirror_ascent,2000,1500,0.02,0.10148558758314852,0.098185852777953,0.09246351388870698,0.00329973480519552,0.009022073694441527,0.008882120478110989,0.00902207369444155,0.10402645177783977,0.4492964937906962,0.45869028032038384,0.06165599115365878,0.03035723473526134,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,2100,1500,0.02,0.10148558758314852,0.09828503593038601,0.09419777497793823,0.0032005516527625066,0.007287812605210283,0.0072202533563827664,0.007287812605210274,0.09127410943591284,0.4668816515230275,0.44748129375901585,0.05020774999627428,0.03542930472168226,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,2200,1500,0.02,0.10148558758314852,0.09890063614044753,0.09416122153789355,0.002584951442700989,0.0073243660452549635,0.00705937311470739,0.007324366045254951,0.07938633870226319,0.4535303140593438,0.4667765165895244,0.05048917254045253,0.029203996810679197,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,2300,1500,0.02,0.10148558758314852,0.0996503911614216,0.0952584561179958,0.0018351964217269146,0.006227131465152712,0.006177220391108684,0.006227131465152703,0.05994540460822884,0.47906675288506145,0.45096054481082404,0.047029233796284285,0.02294346850783037,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,2400,1500,0.02,0.10148558758314852,0.09839709748607611,0.09295535324233933,0.003088490097072405,0.008530234340809188,0.008455299994117593,0.008530234340809177,0.09571530804874684,0.45521201915961446,0.456930326816012,0.05697427526128738,0.030883378763086222,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,2500,1500,0.02,0.10148558758314852,0.09826939908471832,0.09356718319905886,0.0032161884984301947,0.007918404384089646,0.007851441073362553,0.00791840438408964,0.09104548835491846,0.4351484360506525,0.4793288197718881,0.052825086143324464,0.032697658034134956,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,2600,1500,0.02,0.10148558758314852,0.09854311445701852,0.09349681669310116,0.0029424731261299963,0.007988770890047375,0.007952382394507962,0.007988770890047367,0.09437072394567311,0.4516064418367954,0.46120819619036785,0.05897559764904499,0.028209764323791683,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,2700,1500,0.02,0.10148558758314852,0.09869835348564396,0.09416314351840249,0.0027872340975045595,0.00732244406474602,0.0072926675428024446,0.007322444064746016,0.08569638866071469,0.46951498453792423,0.4476368211317183,0.053578071592653154,0.029270122737704417,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,2800,1500,0.02,0.10148558758314852,0.09935873494322658,0.09496026639163513,0.0021268526399219334,0.006525321191513398,0.006481342430700643,0.006525321191513388,0.06615364953060118,0.4754494474828122,0.4514737277518871,0.04690570894796906,0.02617111581733174,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,2900,1500,0.02,0.10148558758314852,0.09898139915428544,0.09530975086858062,0.0025041884288630745,0.006175836714567912,0.006131435521436357,0.006175836714567913,0.07767388935096599,0.4654182999047603,0.45574475541975656,0.0502408924946186,0.028596052180864577,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,3000,1500,0.02,0.10148558758314852,0.0989122737042063,0.0948007618406391,0.0025733138789422183,0.006684825742509437,0.0065707843258958065,0.006684825742509438,0.07244298567501699,0.4571251884222113,0.4666533187402801,0.0427956917466924,0.0334258010908163,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,3100,1500,0.02,0.10148558758314852,0.09878352727975137,0.09427806786563042,0.002702060303397147,0.007207519717518099,0.0071397202110410896,0.007207519717518086,0.08745996053133337,0.4556204819661059,0.4606495377682272,0.05656608611016532,0.027163894155501456,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,3200,1500,0.02,0.10148558758314852,0.09863449481652392,0.09434583622958416,0.0028510927666245967,0.007139751353564375,0.007109593620618304,0.007139751353564364,0.08816115836493178,0.44663445256771683,0.4692849682498172,0.05495754593122201,0.029123033251244122,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,3300,1500,0.02,0.10148558758314852,0.09891289481350068,0.09426252619450748,0.002572692769647833,0.007223061388641051,0.007190266704971776,0.007223061388641039,0.08482768902151674,0.4587125976257674,0.45887355786347406,0.056509662059608994,0.025904182451149504,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
